@relation OPENJPA_9_TestingSet.arff

@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute LOC_ADDED_AVG numeric
@attribute LOC_ADDED_MAX numeric
@attribute LOC_REMOVED numeric
@attribute LOC_REMOVED_AVG numeric
@attribute LOC_REMOVED_MAX numeric
@attribute CHURN numeric
@attribute CHURN_AVG numeric
@attribute CHURN_MAX numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute NUMBER_OF_DEFECT_FIXES numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'YES', 'NO'}

@data
259,193,48.25,98,96,24.0,58,121,30.25,74,4,0,2,NO
82,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
131,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
416,24,12.0,19,3,1.5,2,21,10.5,18,2,1,2,NO
159,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
898,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,NO
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
206,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
58,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
112,24,8.0,14,0,0.0,0,24,8.0,14,3,0,1,NO
167,2,2.0,2,1,1.0,1,1,1.0,1,1,0,1,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
84,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
201,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
49,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
73,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
75,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
174,175,175.0,175,0,0.0,0,175,175.0,175,1,0,1,NO
194,194,194.0,194,0,0.0,0,194,194.0,194,1,0,1,NO
131,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
95,2,2.0,2,1,1.0,1,1,1.0,1,1,0,1,NO
160,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
193,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
109,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
70,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
220,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
63,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
46,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
70,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
44,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
207,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
78,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
59,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
56,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
44,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
224,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
119,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
113,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
192,193,193.0,193,0,0.0,0,193,193.0,193,1,0,1,NO
83,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
213,4,4.0,4,4,4.0,4,0,0.0,0,1,0,1,NO
175,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
228,5,5.0,5,1,1.0,1,4,4.0,4,1,0,1,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
93,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
57,57,57.0,57,0,0.0,0,57,57.0,57,1,0,1,NO
155,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
167,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
65,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
65,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
500,97,19.4,47,0,0.0,0,97,19.4,47,5,0,1,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
56,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
104,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
155,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
161,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
95,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
79,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
81,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
158,159,159.0,159,0,0.0,0,159,159.0,159,1,0,1,NO
103,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
929,100,20.0,43,2,0.4,2,98,19.6,43,5,0,2,NO
153,23,23.0,23,1,1.0,1,22,22.0,22,1,0,1,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
71,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
345,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
227,228,228.0,228,0,0.0,0,228,228.0,228,1,0,1,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
282,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
118,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
68,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
207,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
152,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
214,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
84,84,84.0,84,0,0.0,0,84,84.0,84,1,0,1,NO
127,127,127.0,127,0,0.0,0,127,127.0,127,1,0,1,NO
157,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
183,20,5.0,6,0,0.0,0,20,5.0,6,4,0,1,NO
177,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
93,94,94.0,94,0,0.0,0,94,94.0,94,1,0,1,NO
89,90,90.0,90,0,0.0,0,90,90.0,90,1,0,1,NO
1105,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
494,22,11.0,20,1,0.5,1,21,10.5,20,2,0,2,NO
115,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
128,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
436,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
170,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
78,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
85,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1157,17,4.25,9,1,0.25,1,18,4.5,9,4,0,3,NO
425,37,12.333333333333334,14,9,3.0,3,28,9.333333333333334,11,3,0,3,YES
257,10,5.0,5,0,0.0,0,10,5.0,5,2,0,1,NO
87,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
46,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
72,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
67,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
164,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
91,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
307,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
775,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1856,83,16.6,33,15,3.0,8,68,13.6,30,5,1,3,NO
1357,16,5.333333333333333,7,6,2.0,6,10,3.3333333333333335,7,3,0,3,YES
71,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1143,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
142,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
167,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
63,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
230,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
629,18,18.0,18,0,0.0,0,18,18.0,18,1,0,1,NO
138,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
37,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
163,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
2217,3,3.0,3,3,3.0,3,0,0.0,0,1,0,1,NO
96,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
173,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
136,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
69,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
104,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
269,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
544,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
334,14,14.0,14,1,1.0,1,13,13.0,13,1,0,1,YES
379,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
168,86,43.0,84,7,3.5,5,79,39.5,79,2,0,2,NO
87,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
82,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
96,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
184,8,4.0,4,0,0.0,0,8,4.0,4,2,0,1,NO
81,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
77,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
62,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
83,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
66,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
127,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
344,169,42.25,103,95,23.75,57,74,18.5,46,4,0,1,NO
138,5,5.0,5,0,0.0,0,5,5.0,5,1,0,1,NO
183,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1625,42,42.0,42,1,1.0,1,41,41.0,41,1,0,1,NO
239,94,47.0,62,27,13.5,16,67,33.5,46,2,0,1,NO
95,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
103,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
68,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
137,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
250,7,2.3333333333333335,4,7,2.3333333333333335,4,6,2.0,3,3,0,2,NO
418,21,21.0,21,17,17.0,17,4,4.0,4,1,0,1,NO
251,9,9.0,9,4,4.0,4,5,5.0,5,1,0,1,NO
360,70,17.5,27,25,6.25,13,45,11.25,18,4,0,1,YES
275,4,4.0,4,1,1.0,1,3,3.0,3,1,0,1,NO
87,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
98,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
163,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
99,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
152,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
231,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
422,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
219,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
308,134,44.666666666666664,76,2,0.6666666666666666,1,132,44.0,76,3,0,1,YES
107,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
96,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
113,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
83,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
262,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
110,113,56.5,113,3,1.5,3,116,58.0,113,2,0,1,NO
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
89,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
58,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
55,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
76,5,2.5,5,4,2.0,4,9,4.5,5,2,0,1,NO
49,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
84,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
405,3,3.0,3,1,1.0,1,2,2.0,2,1,0,1,NO
87,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
97,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
115,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1055,120,30.0,61,38,9.5,35,82,20.5,60,4,0,1,YES
290,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
170,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
170,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
403,44,14.666666666666666,27,16,5.333333333333333,11,28,9.333333333333334,16,3,0,1,YES
218,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
349,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
270,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,YES
330,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
603,60,12.0,21,122,24.4,115,150,30.0,106,5,2,3,NO
259,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
169,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
77,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
60,5,2.5,5,4,2.0,4,9,4.5,5,2,0,1,NO
124,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
133,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
154,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
97,1,1.0,1,0,0.0,0,1,1.0,1,1,0,1,NO
829,82,27.333333333333332,43,2,0.6666666666666666,2,80,26.666666666666668,43,3,0,3,YES
308,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
188,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
313,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
110,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
151,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
106,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
741,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
85,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
194,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
187,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
80,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
85,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
263,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
947,7,7.0,7,2,2.0,2,5,5.0,5,1,1,1,NO
468,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
65,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
81,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1527,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
235,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
227,18,18.0,18,0,0.0,0,18,18.0,18,1,0,1,NO
198,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
739,18,18.0,18,0,0.0,0,18,18.0,18,1,0,1,YES
499,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
74,10,5.0,5,60,30.0,58,56,28.0,53,2,0,1,NO
618,13,13.0,13,0,0.0,0,13,13.0,13,1,0,1,NO
446,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
125,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,YES
888,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
155,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
80,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
835,4,4.0,4,0,0.0,0,4,4.0,4,1,0,1,YES
4567,11,2.2,5,5,1.0,5,14,2.8,5,5,2,2,YES
647,40,13.333333333333334,34,8,2.6666666666666665,5,32,10.666666666666666,32,3,0,2,NO
106,1,1.0,1,0,0.0,0,1,1.0,1,1,0,1,YES
174,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
162,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
211,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
300,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
304,9,9.0,9,0,0.0,0,9,9.0,9,1,1,1,YES
118,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
115,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
192,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
406,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
80,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
986,10,5.0,6,4,2.0,4,6,3.0,4,2,0,1,NO
557,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
307,42,42.0,42,0,0.0,0,42,42.0,42,1,0,1,YES
1127,5,2.5,4,1,0.5,1,4,2.0,4,2,2,2,YES
127,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
550,1,1.0,1,2,2.0,2,1,1.0,1,1,1,1,YES
458,25,25.0,25,5,5.0,5,20,20.0,20,1,0,1,YES
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
607,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
512,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
523,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
963,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
74,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
294,197,65.66666666666667,78,160,53.333333333333336,78,111,37.0,37,3,0,1,NO
700,0,0.0,0,14,14.0,14,14,14.0,14,1,1,1,NO
155,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
120,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
46,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
63,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
241,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
191,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
729,8,4.0,5,2,1.0,2,6,3.0,5,2,0,1,NO
153,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
3163,79,15.8,29,43,8.6,27,36,7.2,27,5,2,2,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
342,35,11.666666666666666,19,5,1.6666666666666667,5,36,12.0,19,3,2,2,YES
65,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
148,4,4.0,4,4,4.0,4,0,0.0,0,1,0,1,NO
520,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
112,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
90,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
91,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
88,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
87,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
83,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
92,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
253,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
121,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
67,67,67.0,67,0,0.0,0,67,67.0,67,1,0,1,NO
296,24,24.0,24,0,0.0,0,24,24.0,24,1,0,1,YES
160,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
202,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
74,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
48,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1551,38,19.0,22,0,0.0,0,38,19.0,22,2,0,1,NO
1492,45,15.0,22,0,0.0,0,45,15.0,22,3,0,1,YES
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
142,6,6.0,6,7,7.0,7,1,1.0,1,1,0,1,NO
66,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
95,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
140,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
49,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
464,3,3.0,3,3,3.0,3,0,0.0,0,1,0,1,YES
408,118,39.333333333333336,100,32,10.666666666666666,18,86,28.666666666666668,82,3,0,3,YES
233,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
58,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
164,19,19.0,19,8,8.0,8,11,11.0,11,1,0,1,YES
147,8,4.0,7,1,0.5,1,7,3.5,7,2,0,2,NO
272,3,3.0,3,3,3.0,3,0,0.0,0,1,0,1,NO
77,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
90,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
255,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
209,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
249,4,4.0,4,3,3.0,3,1,1.0,1,1,0,1,NO
743,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
352,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
219,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
65,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
